source_x_m,source_y_m,source_z_m,dir_x,dir_y,dir_z,pupil_x_m,pupil_y_m,pupil_z_m,wavelength_nm,time_ns,weight
0.12657685499999999,0.072037258990000005,-8.4228079999999999,-0.016381477518899106,-0.010601484104895297,-0.9998096097403103,0.0024276177901051688,-0.0083075184207757474,-16,400,80.62135601,1
-0.05768292429,-0.0022619127009999998,-8.4228079999999999,0.00753855128971839,0.00061683947145554712,-0.99997139446762129,-0.00056023974115371189,0.0024121321109374077,-16,400,81.548614169999993,1
0.096544734820000006,0.084596007479999999,-8.4228079999999999,-0.01172344556249056,-0.010790250242918154,-0.99987305760473344,0.0077026590655643046,0.0028258295591158528,-16,400,80.930792229999994,1
0.1307378897,-0.01542041117,-8.4228079999999999,-0.016485137455498559,0.0021575996096755115,-0.99986178295152262,0.0058095708297904725,0.00093039529184578938,-16,400,80.927385889999996,1
0.011945330400000001,-0.1168843895,-8.4228079999999999,-0.00047682553418551381,0.014986136814766833,-0.99988758785214404,0.0083319255863776275,-0.0033187873629845072,-16,400,80.649238109999999,1
0.087134750080000004,6.7560221179999998e-05,-8.4228079999999999,-0.010322308075237969,-0.00029752807256905371,-0.99994667929497416,0.0089164692568920595,-0.0021869873241302834,-16,400,81.532058840000005,1
-0.15139828960000001,-0.052568214490000001,-8.4228079999999999,0.020055603707466448,0.0069066385093668279,-0.99977501024201942,0.00060106866621462141,-0.00022351140785573098,-16,400,80.022025110000001,1
0.096991167069999995,0.1231780412,-8.4228079999999999,-0.013869924431537206,-0.015671310592167101,-0.99978099362839823,-0.0081269349073520014,0.0044075004463325351,-16,400,80.026416490000003,1
